Sentence,Actual language,Predicted language
Vivo en Japón.,spa,spa
Sentence,Actual language,Predicted language
¿Estás diciendo que mi vida corre peligro?,spa,eng
Sentence,Actual language,Predicted language
The Federal Reserve cut its benchmark discount rate to an 18-year low.,eng,eng
Sentence,Actual language,Predicted language
Él estaba ocupado.,spa,spa
Sentence,Actual language,Predicted language
I am busy today.,eng,spa
Sentence,Actual language,Predicted language
¿Qué estaba comiendo Tomás?,spa,spa
Sentence,Actual language,Predicted language
Everyone is talking about us.,eng,spa
Sentence,Actual language,Predicted language
I have stopped drinking carbonated drinks.,eng,spa
Sentence,Actual language,Predicted language
Sami empezó a leer a los tres años.,spa,spa
Sentence,Actual language,Predicted language
Podría matarla.,spa,spa
Sentence,Actual language,Predicted language
"You're the only one who knows how to do that, aren't you?",eng,eng
Sentence,Actual language,Predicted language
Los detalles del acuerdo quedan establecidos en el contrato.,spa,eng
Sentence,Actual language,Predicted language
¿Cuánto deberían obtener?,spa,eng
Sentence,Actual language,Predicted language
There are some things that people like to avoid discussing.,eng,spa
Sentence,Actual language,Predicted language
I can't believe I finally managed to do it.,eng,spa
Sentence,Actual language,Predicted language
¿Puedes quedarte un rato?,spa,eng
Sentence,Actual language,Predicted language
In my country people cannot stand those who are more intelligent than they are.,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary are waiting for dinner.,eng,eng
Sentence,Actual language,Predicted language
¿Tenéis todo?,spa,eng
Sentence,Actual language,Predicted language
She looked like she was frantic.,eng,spa
Sentence,Actual language,Predicted language
Layla was waiting for Sami in her tent.,eng,eng
Sentence,Actual language,Predicted language
The Collosseum is the very icon of Rome.,eng,eng
Sentence,Actual language,Predicted language
Nada mal para alguien que está jugando por primera vez.,spa,eng
Sentence,Actual language,Predicted language
Mary was shocked when I told her that.,eng,eng
Sentence,Actual language,Predicted language
Soy epiléptico.,spa,eng
Sentence,Actual language,Predicted language
What are you doing home so early?,eng,eng
Sentence,Actual language,Predicted language
It's very upsetting.,eng,eng
Sentence,Actual language,Predicted language
Tom said he wished that he hadn't told Mary to try to convince John to do that.,eng,eng
Sentence,Actual language,Predicted language
¿Tienes algún billete de un dólar?,spa,eng
Sentence,Actual language,Predicted language
Aprendemos francés en la escuela.,spa,spa
Sentence,Actual language,Predicted language
¿Es la cítara un instrumento difícil de aprender?,spa,eng
Sentence,Actual language,Predicted language
Estoy tan avergonzada.,spa,spa
Sentence,Actual language,Predicted language
No hay un ascensor en nuestra casa.,spa,spa
Sentence,Actual language,Predicted language
She admitted that she was nervous.,eng,spa
Sentence,Actual language,Predicted language
Einstein's theory of relativity is Greek to me.,eng,spa
Sentence,Actual language,Predicted language
I didn't know that I didn't have enough money to buy what I needed.,eng,eng
Sentence,Actual language,Predicted language
These cookies are absolutely delicious.,eng,spa
Sentence,Actual language,Predicted language
Tom dice que jamás ha intentado comer comida de perro.,spa,eng
Sentence,Actual language,Predicted language
Thanks for your hospitality.,eng,eng
Sentence,Actual language,Predicted language
Uno de mis hobbies es la música clásica.,spa,spa
Sentence,Actual language,Predicted language
Tom says he needs to ask Mary where she put his camera.,eng,spa
Sentence,Actual language,Predicted language
"Leyó esta poesía sólo una vez, no puede saberla de memoria.",spa,spa
Sentence,Actual language,Predicted language
Tom wondered why everyone was staring at him.,eng,spa
Sentence,Actual language,Predicted language
Tu reloj se parece al mío en la forma y el color.,spa,eng
Sentence,Actual language,Predicted language
"Los ojos pueden volverse selectivos, ignorando parte de lo que hay, y el cerebro a veces insiste en ver cosas que no existen en absoluto.",spa,eng
Sentence,Actual language,Predicted language
Tom wanted to get home before dark.,eng,spa
Sentence,Actual language,Predicted language
Las conversaciones para el cese al fuego se iniciaron en Julio de 1951.,spa,spa
Sentence,Actual language,Predicted language
Pregunte al guardia dónde está la plaza de Santiago.,spa,spa
Sentence,Actual language,Predicted language
"Sometimes, your worst enemy is sleeping right next to you and you don't realize it.",eng,eng
Sentence,Actual language,Predicted language
"Tom isn't up, but Mary is.",eng,spa
Sentence,Actual language,Predicted language
Sólo me apetece una sopita.,spa,spa
Sentence,Actual language,Predicted language
Sea creativo.,spa,eng
Sentence,Actual language,Predicted language
"You know that Tom is not likely to do that, don't you?",eng,eng
Sentence,Actual language,Predicted language
En primer lugar la araña tejió una red.,spa,spa
Sentence,Actual language,Predicted language
He'll freeze to death out here.,eng,eng
Sentence,Actual language,Predicted language
"Virtud es la suma de las cosas que no hemos hecho por flojera, cobardía o estupidez.",spa,eng
Sentence,Actual language,Predicted language
Ellos no están de acuerdo con las ideas de Oglethorpe.,spa,eng
Sentence,Actual language,Predicted language
Ellos cocinan.,spa,spa
Sentence,Actual language,Predicted language
I'm too young to drive a car.,eng,spa
Sentence,Actual language,Predicted language
They told me that they liked my idea.,eng,spa
Sentence,Actual language,Predicted language
Este libro de texto está escrito en inglés sencillo.,spa,eng
Sentence,Actual language,Predicted language
Were Tom and Mary funny?,eng,eng
Sentence,Actual language,Predicted language
Sólo estamos de acuerdo bajo esta condición.,spa,spa
Sentence,Actual language,Predicted language
Mi padre es empleado de una empresa.,spa,spa
Sentence,Actual language,Predicted language
I am looking forward to seeing you again.,eng,spa
Sentence,Actual language,Predicted language
Tom will probably be doing that early tomorrow morning.,eng,eng
Sentence,Actual language,Predicted language
"Con un poco de planificación, creo que podemos llevar a nuestra compañía a la cima.",spa,spa
Sentence,Actual language,Predicted language
Loosen it.,eng,spa
Sentence,Actual language,Predicted language
No hay duda de que Tom envenenó a Mary.,spa,spa
Sentence,Actual language,Predicted language
Tom and Mary said they didn't want to talk about school.,eng,eng
Sentence,Actual language,Predicted language
I did that just for fun.,eng,spa
Sentence,Actual language,Predicted language
Tom spent a lot of time talking with Mary.,eng,spa
Sentence,Actual language,Predicted language
I'm looking forward to meeting you.,eng,spa
Sentence,Actual language,Predicted language
Tom is the only guy I know who has a pilot's license.,eng,spa
Sentence,Actual language,Predicted language
Tom se quitó la ropa y se metió a la ducha.,spa,spa
Sentence,Actual language,Predicted language
"Si no estáis con nosotros, estáis en nuestra contra.",spa,eng
Sentence,Actual language,Predicted language
They told me that they weren't prepared.,eng,eng
Sentence,Actual language,Predicted language
¿Qué fruta te gusta más?,spa,spa
Sentence,Actual language,Predicted language
The weather was getting worse and worse.,eng,spa
Sentence,Actual language,Predicted language
Lo hizo.,spa,eng
Sentence,Actual language,Predicted language
Aquí falta una servilleta.,spa,eng
Sentence,Actual language,Predicted language
Tom no tiene tiempo para hablar con nadie ahora.,spa,spa
Sentence,Actual language,Predicted language
"Lo siento, estaba distraído.",spa,eng
Sentence,Actual language,Predicted language
Quiero cumplir las promesas que hice.,spa,spa
Sentence,Actual language,Predicted language
She hires other people to write her speeches.,eng,eng
Sentence,Actual language,Predicted language
¿Por qué está aquí la policía?,spa,spa
Sentence,Actual language,Predicted language
I'm hoping to finish in the top ten.,eng,eng
Sentence,Actual language,Predicted language
It's all you really can do.,eng,spa
Sentence,Actual language,Predicted language
Does Tom have to pay for everything?,eng,eng
Sentence,Actual language,Predicted language
He always tries to trip people up.,eng,eng
Sentence,Actual language,Predicted language
What was Tom working on?,eng,eng
Sentence,Actual language,Predicted language
She always wears clothes which are out of fashion.,eng,spa
Sentence,Actual language,Predicted language
Tom said that he thought he might not be allowed to do that by himself.,eng,spa
Sentence,Actual language,Predicted language
Oigo todo.,spa,eng
Sentence,Actual language,Predicted language
Tengo ganas de decirle alguna barbaridad.,spa,spa
Sentence,Actual language,Predicted language
Tengo que ir a una reunión.,spa,spa
Sentence,Actual language,Predicted language
"Según un estudio, todos los años mueren 53.000 estadounidenses por causa del tabaquismo pasivo.",spa,spa
Sentence,Actual language,Predicted language
"Tenía mucho dinero, pero lo gasté todo.",spa,eng
Sentence,Actual language,Predicted language
I got stabbed two years ago.,eng,spa
Sentence,Actual language,Predicted language
Una de las decoraciones que hacen bonita a una casa son las cortinas.,spa,spa
Sentence,Actual language,Predicted language
Seguí derecho y doblá a la izquierda. Hacé algunos metros y la agencia estará a tu derecha.,spa,spa
Sentence,Actual language,Predicted language
"An authentic production will be recognized as such by any native speaker of sufficient experience, but the experience sufficient to one production may not suffice to another.",eng,eng
Sentence,Actual language,Predicted language
That was positive.,eng,eng
Sentence,Actual language,Predicted language
It's no use crying over spilt milk.,eng,spa
Sentence,Actual language,Predicted language
Sami showed his wife much affection.,eng,spa
Sentence,Actual language,Predicted language
Never volunteer for anything.,eng,eng
Sentence,Actual language,Predicted language
Las deterioradas casas fueron finalmente destruidas por el pelotón.,spa,eng
Sentence,Actual language,Predicted language
El gas picante de las bebidas es anhídrido carbónico.,spa,spa
Sentence,Actual language,Predicted language
¡Cristo resucitó!,spa,spa
Sentence,Actual language,Predicted language
Las lluvias echaron a perder la cosecha.,spa,spa
